"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000090273",1110.66908487231,0.236140970887986,0.103589160789599,2.2795915044395,0.0226319272948493,0.115797479351518
"ENSG00000090316",1241.09355545973,-0.0326849552757254,0.101619429111358,-0.321640807880431,0.747724825048083,0.915661411916914
"ENSG00000090339",304.371293672149,0.345511215377815,0.335546512055677,1.02969693608523,0.303152294325761,0.606377333922312
"ENSG00000090372",1293.53950503978,0.134536682422734,0.111694536864078,1.20450548612286,0.228394262907893,0.51828455375188
"ENSG00000090376",646.76078551557,0.835277479544449,0.264259856800095,3.16081863382039,0.00157326425550749,0.0151571801206495
"ENSG00000090382",0.953303958757851,2.55043525429677,2.11464603163871,1.20608140376116,0.227786104395548,NA
"ENSG00000090402",0,NA,NA,NA,NA,NA
"ENSG00000090432",732.076565137105,0.211578809261747,0.15497540994181,1.36524116529964,0.172177263977126,0.440101776849028
"ENSG00000090447",143.925692735752,-0.211989981482498,0.180105458452245,-1.17703251919323,0.239182526956638,0.531908853032313
"ENSG00000090470",574.380376456146,0.144033994638135,0.233419634395497,0.61706032147274,0.537194938982254,0.794470142596832
"ENSG00000090487",1923.70453601712,0.0857883657336825,0.0956615664620505,0.896790308861556,0.369830820186267,0.67061687821071
"ENSG00000090512",0.12262360047132,-0.5479727975451,3.5338115409304,-0.155065653954152,0.876769558794206,NA
"ENSG00000090520",874.606198356935,0.10773021971313,0.218101210514133,0.493945996260982,0.621344319243898,0.849130211196343
"ENSG00000090530",95.8499352572012,-0.343264618433762,0.263617437820393,-1.30213168473185,0.192871373492876,0.469234996175592
"ENSG00000090534",20.2917379540969,-0.417280835152152,0.671151257762172,-0.621738885722268,0.534113577837959,0.791579424244632
"ENSG00000090539",251.074706274481,0.0357037581849213,0.263734249785396,0.135377783560436,0.892313188567461,0.968334998628131
"ENSG00000090554",220.37585898261,-0.318787377666389,0.187454743032615,-1.70060982458535,0.0890162780828338,0.293733040851594
"ENSG00000090565",1000.3221119799,0.477730420063564,0.140607223217369,3.39762360092287,0.000679738738151096,0.00760875328107786
"ENSG00000090581",1334.43510991228,-0.177904874250023,0.11698046800939,-1.52080836465573,0.128307934723461,0.369153433014212
"ENSG00000090612",489.14171922441,-0.217761206696668,0.222430511185988,-0.979007805788766,0.327576122659813,0.633660762728639
"ENSG00000090615",2339.56740762465,0.0957156251748171,0.135911987093047,0.704247117726923,0.481278892774018,0.757096525160362
"ENSG00000090621",4197.79224107626,-0.0464802452117297,0.178811814621954,-0.259939452602719,0.794910478212427,0.933794500298814
"ENSG00000090659",1.82286155136358,0.178787047412352,1.39667501940815,0.128009053593666,0.89814180825793,NA
"ENSG00000090661",182.36441451897,-0.361083142351755,0.85766659873723,-0.421006417742499,0.673750395515619,0.879284434825273
"ENSG00000090674",582.824766152159,0.250180066512366,0.141672391112289,1.76590558363679,0.0774116902937242,0.268345170404773
"ENSG00000090686",1803.68210401404,0.188846813728244,0.125119981648221,1.50932577866894,0.131215550061902,0.373685503137928
"ENSG00000090776",545.148599284681,-0.606628971126744,0.262426118512,-2.3116181215743,0.0207987370992382,0.109411904608531
"ENSG00000090857",1700.49673463748,-0.0142537565062079,0.24144907480901,-0.059034214637115,0.952924856283361,0.988888169262938
"ENSG00000090861",2946.35035516102,-0.573501232058868,0.147915851400987,-3.87721279786408,0.00010565993949299,0.001670375557016
"ENSG00000090863",5851.52626460329,-0.126525012383341,0.122699015681487,-1.03118196735812,0.302455495297192,0.605590755721308
"ENSG00000090889",29.7593899495166,-0.404684469103469,0.3916699612396,-1.03322825121099,0.301497094904245,0.604573619543692
"ENSG00000090905",2951.93555869884,0.0717657456261639,0.0929110602515339,0.772413375026351,0.439869634659995,0.728258616140745
"ENSG00000090924",1209.436834398,0.140984745020178,0.267468783492075,0.527107287734591,0.598119086160075,0.83580510448351
"ENSG00000090932",2.3151094453517,-0.907566405504402,1.0844155828846,-0.836917524820353,0.402638928921362,NA
"ENSG00000090971",311.774497862791,0.181810921431886,0.162764636038224,1.11701734392223,0.263986909508701,0.562818535921177
"ENSG00000090975",562.178387267664,0.251437052759083,0.278901206791316,0.90152730298947,0.367308023774512,0.668061907618769
"ENSG00000090989",1453.86983634609,-0.00439006099524953,0.12697248063293,-0.0345749013752116,0.972418715331599,0.992239308962473
"ENSG00000091009",590.623583127401,0.153589547293252,0.14860456195014,1.03354530491994,0.301348780300374,0.604493679158829
"ENSG00000091010",0.245348050780833,0.17336571469788,3.5338115409304,0.0490591285612915,0.960872174846211,NA
"ENSG00000091039",4906.21193271193,-0.233189411169489,0.228657374880937,-1.01982020606557,0.307813738337558,0.610988082191654
"ENSG00000091073",177.56439402747,-0.0415744848570134,0.195392185897137,-0.212774552196781,0.83150281364107,0.949858202501421
"ENSG00000091106",9.15258760976931,0.0397837961147747,0.733292920085372,0.0542536209270136,0.956733100233339,NA
"ENSG00000091127",175.909674955818,0.565565905758911,0.304393372307271,1.85800992141182,0.063167605403127,0.235145520388604
"ENSG00000091128",10.3133718357678,1.53351870311939,0.647562091068503,2.36814156398349,0.0178776938956407,0.0990335311080756
"ENSG00000091129",194.460233358413,-0.202810355929838,0.948836985071991,-0.213746258968236,0.83074493543631,0.949843880959
"ENSG00000091136",31518.6136485942,0.833875313580572,0.134476981514545,6.20087768322181,5.61491411383847e-10,3.36118080055666e-08
"ENSG00000091137",11.1222751239544,0.279197831214508,0.655379333156938,0.42600951401629,0.670100913410884,0.877533794518619
"ENSG00000091138",0,NA,NA,NA,NA,NA
"ENSG00000091140",857.123591984575,0.0295779039760686,0.0971896032776739,0.304331975628746,0.760874986712242,0.920557689997686
"ENSG00000091157",535.734026367892,0.132021161679084,0.19292394547998,0.684317135183117,0.493774929068803,0.765795549818138
"ENSG00000091164",1234.62572953381,-0.319828096813596,0.0849167916289897,-3.76637047488744,0.000165637952856029,0.00242375535845851
"ENSG00000091181",1.6957295994305,-0.373107900050388,1.32049048278108,-0.282552509779991,0.777519889029791,NA
"ENSG00000091262",53.4209603979305,-1.22792953775986,0.351812364186989,-3.49029671142317,0.000482484535310767,0.0058224926591885
"ENSG00000091317",2266.21918474758,0.638283531455496,0.109233138663582,5.84331402781799,5.11724209657292e-09,2.51625427118821e-07
"ENSG00000091409",329.17347446293,0.561735980959237,0.45986706732189,1.22151817530791,0.221889888283818,0.509195977421485
"ENSG00000091428",40.6205526174365,-0.860648240780612,0.496311407227206,-1.73408917918869,0.0829022611737752,0.28069634372386
"ENSG00000091436",4825.63578235643,-0.0744025859549651,0.107331094507902,-0.693206253938719,0.488180124016644,0.761677851604285
"ENSG00000091482",0.186293186425353,0.894699722854172,3.5338115409304,0.253182636507722,0.800127083554548,NA
"ENSG00000091483",952.492137678627,0.376201964161179,0.147578868938594,2.54915874384232,0.0107983135227299,0.0684842790208309
"ENSG00000091490",1649.45745116759,-0.533293882707463,0.291418239883368,-1.82999486552695,0.0672507066135827,0.245483719369176
"ENSG00000091513",34.0504530801864,-0.0306991404618117,0.527135359458418,-0.0582376801536368,0.953559307218652,0.988896376788047
"ENSG00000091527",4909.37066465247,0.730988748285812,0.111041685845234,6.58301198078565,4.61011978331202e-11,3.34862396632532e-09
"ENSG00000091536",54.1555982756768,-0.0459396769461666,0.313128043920377,-0.146712112945873,0.883359257319911,0.966741197949584
"ENSG00000091542",1626.96543697862,-0.0203668480623973,0.103402334509034,-0.196967004266406,0.843853358719093,0.955179428063403
"ENSG00000091583",1.94426281218993,1.14384488627093,1.26644334686332,0.903194674364198,0.366422583871453,NA
"ENSG00000091592",1551.91364572056,-0.543277971220065,0.150627495291171,-3.60676495463115,0.00031003826373064,0.00405136281639391
"ENSG00000091622",33.4558855108443,-0.383498774973498,0.410786346244181,-0.93357235088222,0.350524533206778,0.653875227202378
"ENSG00000091640",790.3896508201,0.143345723919735,0.174917332881059,0.819505543325475,0.41249804057173,0.70738313530966
"ENSG00000091651",80.7968609167202,-0.230096699067408,0.216404277384693,-1.06327241701593,0.28765843006482,0.59009412454983
"ENSG00000091656",859.242780536422,-0.222769509880477,0.247781385478795,-0.89905668034753,0.368622470669097,0.669318704985431
"ENSG00000091664",0,NA,NA,NA,NA,NA
"ENSG00000091704",4.72746442165928,-0.477108922730129,1.04142009162634,-0.458133011420058,0.646856883479807,NA
"ENSG00000091732",254.604674533245,-0.0403371849338273,0.140011205383791,-0.28809969047304,0.773270429551151,0.925756744263937
"ENSG00000091831",36.5958001379894,-1.08338427008639,0.512555682916598,-2.11369087534373,0.0345416783568007,0.155466651215176
"ENSG00000091844",88.0188526019801,-0.705264847160288,0.408655551929342,-1.72581736337753,0.0843802750619726,0.283670711614867
"ENSG00000091879",8.29748769896252,-0.17738948064581,0.658962421248802,-0.26919513909403,0.787779520697982,NA
"ENSG00000091947",416.558216562487,-0.114418041181986,0.141814691280104,-0.806813738049147,0.419773802968275,0.713270117063515
"ENSG00000091972",55.1629029824594,-0.519097063011285,0.540116426692813,-0.961083643002248,0.336510113364815,0.641582854985825
"ENSG00000091986",176695.692825128,0.103669297915526,0.325838861351922,0.318161245363419,0.750362628205699,0.91631394872524
"ENSG00000092009",1.83136458744957,-0.366795953634965,1.37770137314233,-0.266237633775713,0.790056201041636,NA
"ENSG00000092010",1472.20582675604,-0.10532850661506,0.0966266242116678,-1.09005677756401,0.275688134233982,0.576369905078387
"ENSG00000092020",399.12989572635,0.0872482094802355,0.218857534809006,0.398652984720749,0.6901489148221,0.887820038646114
"ENSG00000092036",448.235268919093,0.161688356758309,0.172822972044721,0.935572133989628,0.349493527524461,0.653209226791117
"ENSG00000092051",0.792638806919197,-3.03181476776627,2.61723743342305,-1.15840264587726,0.246699759918644,NA
"ENSG00000092054",0,NA,NA,NA,NA,NA
"ENSG00000092067",0.0897385035327833,0.894699722854172,3.5338115409304,0.253182636507722,0.800127083554548,NA
"ENSG00000092068",1865.19707622379,0.794942913099301,0.31574912164386,2.51764093265138,0.0118143693890285,0.0733745764531203
"ENSG00000092094",303.991880923453,-0.366860165625297,0.114868519463771,-3.19373982826516,0.00140442626937978,0.0138476795896854
"ENSG00000092096",396.084673231283,-0.222618731686815,0.213473705936189,-1.04283912021165,0.297022809624543,0.600626063990265
"ENSG00000092098",658.082867690714,-0.0910942226247485,0.120674889024322,-0.754873059020492,0.450325152115581,0.735249507200352
"ENSG00000092108",1085.93841859322,0.0617084996904965,0.118911792718736,0.518943481379148,0.603800154930988,0.83956604355764
"ENSG00000092140",327.696920330048,0.108365978144427,0.15355559938293,0.705711667825209,0.480367463494283,0.756491776967148
"ENSG00000092148",6289.3262509226,-0.0781437063059163,0.201561006419849,-0.387692578509675,0.698243548566811,0.891569842110401
"ENSG00000092199",5094.63360956799,0.0321327418263514,0.0874243424022554,0.367549139557753,0.713209444680403,0.899005995812293
"ENSG00000092200",5.31544125502255,-0.497285351066787,0.711577728382335,-0.698848953855385,0.484646431332643,NA
"ENSG00000092201",2465.23661258565,-0.0210114853386153,0.0729408799276219,-0.288061857211822,0.773299389158912,0.925756744263937
"ENSG00000092203",1563.31672559432,-0.0207021462372231,0.131493767766117,-0.157438231400025,0.874899484839868,0.964071156374432
"ENSG00000092208",82.6524778772458,-0.0347684828879561,0.23640137473884,-0.147073945430165,0.883073654753872,0.966741197949584
"ENSG00000092295",15.1300381904957,-0.353542611181925,0.5872634635437,-0.602017038568272,0.54716279575442,0.801506967956349
"ENSG00000092330",755.873741187407,-0.137935878445805,0.103570317097366,-1.33180898071531,0.182922966111868,0.455802619572924
"ENSG00000092345",0.605462867063329,-1.56179845716135,2.94606683977345,-0.530130014728874,0.596021790076144,NA
"ENSG00000092377",0.0897385035327833,0.894699722854172,3.5338115409304,0.253182636507722,0.800127083554548,NA
"ENSG00000092421",51.1886555963312,0.0562795605348276,0.458234103654489,0.12281835875154,0.902250936143471,0.972341165340332
"ENSG00000092439",2020.71647368619,0.180980073097429,0.142177602663529,1.27291549236294,0.203048031133359,0.483814919169474
"ENSG00000092445",480.17795580513,-0.417428190214949,0.197041577038676,-2.11847771667507,0.0341346301441772,0.154490546666743
"ENSG00000092470",93.0556484839063,-0.361993177594531,0.216314783351998,-1.67345556316176,0.0942376474521196,0.305480298291687
"ENSG00000092529",215.415693082886,0.620385372729004,0.243479841228424,2.54799481385805,0.010834408171983,0.068626981081005
"ENSG00000092531",1211.60530520596,0.0665967705367689,0.194746495294708,0.341966464844406,0.732376129650348,0.907468366657201
"ENSG00000092607",2.87201857322109,-0.232915247730592,1.03787273005775,-0.22441600110028,0.822433621111066,NA
"ENSG00000092621",1241.44615445827,-1.4161867848077,0.280038564898937,-5.05711342049901,4.25650106770814e-07,1.31829670082699e-05
"ENSG00000092758",4.71661767948467,0.114897166077474,0.77656987385181,0.147954704330186,0.882378515424123,NA
"ENSG00000092820",1597.10373047859,0.0588212892665033,0.197541070128242,0.297767392007733,0.765880703616543,0.922294570708786
"ENSG00000092841",12461.7673228204,0.616389015272379,0.175027842090752,3.52166265612062,0.000428849488495357,0.00529765538602136
"ENSG00000092847",1013.08583834465,-0.41154448885429,0.107785172704209,-3.81819204375797,0.000134433261307785,0.00203996491760536
"ENSG00000092850",3.06494565213961,0.784938095452722,1.08288716239878,0.724856774286573,0.468539901428488,NA
"ENSG00000092853",42.2073826626321,-1.41285794640496,0.437801199623095,-3.22716782782069,0.00125022107257772,0.0125560995651125
"ENSG00000092871",439.842901906707,0.149150762204807,0.164121493338437,0.908782629081013,0.363464877677585,0.664896191862184
"ENSG00000092929",48.6649936019346,0.731105649841507,0.508863239303832,1.43674290727254,0.150791058271578,0.407227278445622
"ENSG00000092931",414.749451178379,-0.226724867453945,0.224963301746232,-1.00783045809712,0.31353586116823,0.617565110198358
"ENSG00000092964",3768.19451959517,-0.260640862893952,0.14353982911229,-1.81580864702057,0.0693997303976633,0.250371347516105
"ENSG00000092969",216.673053855209,-1.83722584626783,0.325362426309158,-5.64670563564737,1.63551511514049e-08,7.32836580437952e-07
"ENSG00000092978",269.435803150646,-0.107410263929303,0.163749891984918,-0.655940975760736,0.511862102263581,0.778484789996178
"ENSG00000093000",1415.97086669923,0.311449519152317,0.132093469217395,2.35779649817316,0.0183837678012626,0.100877595416711
"ENSG00000093009",10.8609152935881,0.130510309664533,0.876587008046913,0.148884604113992,0.881644689942981,0.965688147805036
"ENSG00000093010",2860.98771563464,0.256682450783611,0.124553532830989,2.0608203151645,0.0393201856181642,0.169821618924498
"ENSG00000093072",622.024417858037,-0.433392270997763,0.196082670495325,-2.21025279747042,0.0270876225738719,0.131403601499452
"ENSG00000093134",13.4081408089646,-0.591405157474662,0.640970368200467,-0.922671603579805,0.356178368374347,0.658486497684262
"ENSG00000093144",1547.1070655263,0.79299056226774,0.120308312030874,6.59131982555153,4.3593364182265e-11,3.18947584802127e-09
"ENSG00000093167",2143.3476076315,0.693337777388519,0.0994652518212966,6.97065321499611,3.15472737260594e-12,2.84394917012601e-10
"ENSG00000093183",1409.81538953803,0.428388186922841,0.171291919585648,2.5009246668442,0.0123869524178332,0.0758202674347541
"ENSG00000093217",76.9275912350377,-1.1428098863357,0.340213519477164,-3.35909604089796,0.000781978855184839,0.00851406884383493
"ENSG00000094631",510.589886790474,-0.164356695709611,0.149274507777792,-1.10103659463591,0.270880730576669,0.570661936929149
"ENSG00000094661",0,NA,NA,NA,NA,NA
"ENSG00000094755",25.3466972982286,-0.0173360359769834,0.440172069693575,-0.0393846796982185,0.968583694262635,0.991832322488682
"ENSG00000094796",0,NA,NA,NA,NA,NA
"ENSG00000094804",33.8861585958202,-0.00947192401548017,0.353341312541536,-0.0268067267519609,0.978613887975106,0.993947870515838
"ENSG00000094841",150.371958343413,0.0729452989757479,0.181058308931191,0.402882913279996,0.687034361796516,0.886207987179559
"ENSG00000094880",586.79829983409,-0.108583308145806,0.129075888605526,-0.841236185308409,0.400215632635419,0.698150086893602
"ENSG00000094914",741.94457487555,-0.00839278383095978,0.127949746423086,-0.0655943764296939,0.947700766431716,0.986998219475198
"ENSG00000094916",2231.84557585399,-0.686893773442652,0.124025412820227,-5.53833087770724,3.05367931420345e-08,1.26016275786407e-06
"ENSG00000094963",2442.47666550255,0.658377408553523,0.578411032953737,1.13825181582624,0.255015347746223,0.552138304734318
"ENSG00000094975",771.298561473977,-0.0786595886074237,0.136689419620115,-0.575462159588016,0.564978775420318,0.815069875570653
"ENSG00000095002",401.113964062727,-0.417192442998203,0.207722221410703,-2.00841508513112,0.0445992012049045,0.185005451177288
"ENSG00000095015",328.941935009617,-0.311365445041356,0.221486969726388,-1.40579576950282,0.159784778642778,0.421557115915031
"ENSG00000095059",492.627142417214,0.161836216582651,0.112754119685087,1.43530202740837,0.151201050292624,0.407782693040752
"ENSG00000095066",229.052332068397,-0.0964628798597201,0.28247246545557,-0.341494806242957,0.732731114157748,0.907598979628616
"ENSG00000095110",0.786401027107983,-2.04666670455146,2.28182886991428,-0.896941366434871,0.3697502051226,NA
"ENSG00000095139",4359.06649521858,0.232366980741599,0.0787123024989071,2.95210498695328,0.00315615600894104,0.0267787018237603
"ENSG00000095203",95.1796668387511,-0.170846879561776,0.401198907080341,-0.425840839909276,0.670223825700762,0.877618869119665
"ENSG00000095209",200.49681646061,-0.521469772413879,0.221831573221141,-2.3507464011628,0.0187357982527221,0.102179929613783
"ENSG00000095261",979.932651702169,-0.209242799238572,0.112400623669476,-1.86158041127841,0.0626622565414577,0.233883345437523
"ENSG00000095303",1539.56366470537,0.74916306941093,0.337523895556279,2.21958527758819,0.0264469325675549,0.128998001203098
"ENSG00000095319",1039.17374452076,-0.308424989421686,0.14361779130982,-2.14754026370128,0.0317502953120517,0.146993328630566
"ENSG00000095321",1627.63459370917,0.215178542622393,0.104489578077059,2.0593301895018,0.039462618325309,0.170309541809581
"ENSG00000095370",4.62919989995949,0.0402390800029525,1.18561255131091,0.0339394855076904,0.972925406431205,NA
"ENSG00000095380",561.350893294953,0.447676387873135,0.1316018240928,3.40174910917233,0.000669560753894429,0.00750591977626286
"ENSG00000095383",278.760231479178,0.52886549013039,0.22221297430293,2.3799937505423,0.0173129316650554,0.0969690643739881
"ENSG00000095397",117.713495708322,-0.683376824749817,0.264688348069925,-2.5818168035462,0.00982817403072467,0.0635829541628899
"ENSG00000095464",4.74681490263783,1.03646192444257,0.993253701624076,1.04350169825478,0.296715994689153,NA
"ENSG00000095485",250.771407978222,0.309872192460796,0.200231426653786,1.54757021731952,0.121725806588729,0.358525348266493
"ENSG00000095539",169.204742827059,0.00788143822335662,0.234158952399339,0.0336584962590517,0.973149475392121,0.992347751468736
"ENSG00000095564",1595.33209110006,0.183559224005138,0.118780449847121,1.54536562406854,0.12225785033643,0.359742596336745
"ENSG00000095574",378.936682828941,0.0766096588840683,0.148222241405404,0.516856702190413,0.605256194435094,0.840895795314146
"ENSG00000095585",25.0798181696011,-2.70620716259467,0.686329130702775,-3.94301661044696,8.04630801368915e-05,0.00132314152950404
"ENSG00000095587",7.69939897580517,0.275102862339799,0.754726806645902,0.364506547160276,0.715479785671612,NA
"ENSG00000095596",0.636557435199153,2.90475878076181,3.44749355798629,0.842571199018716,0.399468304355535,NA
"ENSG00000095627",1.5573674973932,0.332862821094035,1.47545235573853,0.225600521629465,0.821512135107743,NA
"ENSG00000095637",48.7034805582439,1.51475725047887,0.40839059182582,3.70908948638299,0.000208005908985701,0.00290881762842885
"ENSG00000095713",0,NA,NA,NA,NA,NA
"ENSG00000095739",112.815708602585,0.394536917093123,0.399237752881035,0.988225472781598,0.323042235547901,0.628897066707201
"ENSG00000095752",57.2415580642125,0.266642522589194,0.411848765535726,0.647428242846255,0.517354821981916,0.781657898934169
"ENSG00000095777",0.106546340246823,-0.5479727975451,3.5338115409304,-0.155065653954152,0.876769558794206,NA
"ENSG00000095787",2465.40716549013,0.109948154199496,0.132764948181494,0.828141431194576,0.407590408258441,0.704032474118852
"ENSG00000095794",239.475615834663,-0.169130483271097,0.159430376529444,-1.06084227455777,0.28876158660938,0.591156001253893
"ENSG00000095906",500.353142132766,0.0594067657637873,0.171823584464743,0.34574279164789,0.729536022124118,0.905898692506757
"ENSG00000095917",0,NA,NA,NA,NA,NA
"ENSG00000095932",0.334771377310263,-1.79191329812401,3.48921115663963,-0.513558285148254,0.607560850845932,NA
"ENSG00000095951",479.323845367964,-0.476589742516122,0.192825172757197,-2.47161579425234,0.0134503983865464,0.0807077193202238
"ENSG00000095970",1.25641163995825,-2.01928463433815,2.18381826435598,-0.924657819424204,0.355143926927381,NA
"ENSG00000095981",0,NA,NA,NA,NA,NA
"ENSG00000096006",0.131518177229899,0.894699722854172,3.5338115409304,0.253182636507722,0.800127083554548,NA
"ENSG00000096060",2630.23049426017,3.94505193427763,0.292884106018894,13.469668900446,2.35921552463372e-41,3.24821082914343e-38
"ENSG00000096063",781.057637513132,0.225965239365776,0.128518320005705,1.75823368493881,0.0787077559336408,0.271223882506255
"ENSG00000096070",1008.62012536725,0.00339204675884766,0.144701369182181,0.023441704650196,0.981297938635645,0.994564462667388
"ENSG00000096080",268.875470935324,-0.0476667338294355,0.115470866923582,-0.412803117352373,0.679750867307258,0.882237285574465
"ENSG00000096088",0.186293186425353,0.894699722854172,3.5338115409304,0.253182636507722,0.800127083554548,NA
"ENSG00000096092",420.697843710737,0.435275130146476,0.213294155681076,2.04072694236083,0.0412779758111858,0.175704031382914
"ENSG00000096093",667.089063650855,-0.0397820271673676,0.131109671181011,-0.303425573483776,0.761565558918015,0.920733531108093
"ENSG00000096150",4139.69748732012,0.00492900647763788,0.232509642046866,0.0211991487073227,0.983086793363938,0.994706482692161
"ENSG00000096155",164.522207031653,-0.33736824185185,1.129202246647,-0.298766888618594,0.7651179166944,0.922109422798391
"ENSG00000096171",100.043375824677,0.305418350708854,0.441286463856181,0.6921090396473,0.488868855239712,0.762347488942076
"ENSG00000096264",0,NA,NA,NA,NA,NA
"ENSG00000096384",10448.0439393761,-0.353828572518914,0.0607747615563322,-5.82196562286715,5.81595140542371e-09,2.84137367855297e-07
"ENSG00000096395",0.577325582060661,-0.464662736185943,2.12609092955981,-0.218552616788666,0.826998566724065,NA
"ENSG00000096401",1041.92486510061,0.189219262254194,0.0956063740408969,1.97914902800574,0.0477992298340598,0.19507392504361
"ENSG00000096433",2559.15805913518,0.186321237530691,0.179362499451346,1.0387970623772,0.298899127879572,0.602532582421951
"ENSG00000096654",158.481672670542,-0.636933385205329,0.163461834658845,-3.89652659004256,9.75820984736873e-05,0.00156389511257566
"ENSG00000096696",146.080556964878,0.963845320494527,0.919966568186644,1.04769602920938,0.294778677614665,0.598528364723704
"ENSG00000096717",525.30441120951,0.21420540076262,0.125266534073573,1.70999702631518,0.0872664229381046,0.290026327715074
"ENSG00000096746",1651.42915081009,-0.065875198243271,0.12522503655554,-0.526054533943411,0.598850317261789,0.836523524712211
"ENSG00000096872",288.134167121569,-0.0410623397451844,0.164093829824639,-0.250236951560374,0.802404110835984,0.937337428559133
"ENSG00000096968",708.610929724162,0.671549335336376,0.191961955847149,3.49834597367357,0.000468153409409812,0.00570408961022655
"ENSG00000096996",10.956116645931,-0.122206751844157,0.571619832530057,-0.213790258646653,0.830710621810191,0.949843880959
"ENSG00000097007",5943.04723499127,-0.101453100962322,0.123543841470156,-0.821191082898532,0.411537434947473,0.706819511485539
"ENSG00000097021",522.944748121463,-0.0345989518940387,0.108259586097363,-0.319592501147401,0.74927725969551,0.916041018404582
"ENSG00000097033",3255.30538307491,0.287879129010877,0.145650164770464,1.97651083652777,0.0480969496372587,0.195738150229949
"ENSG00000097046",52.9970045058307,-0.0956405129508823,0.461526735212222,-0.207226376402451,0.835833068987964,0.951924487127592
"ENSG00000097096",202.362232341925,1.2240317028473,0.243021789733059,5.03671586071277,4.73586978479522e-07,1.45109936663058e-05
"ENSG00000099139",410.128364416879,-0.402561315511174,0.154467769820868,-2.60611851895067,0.00915747686899784,0.0602476052045927
"ENSG00000099194",1441.84356435431,-1.98138749031257,0.414304561179743,-4.78244189412378,1.731784556013e-06,4.55345088555848e-05
"ENSG00000099203",374.515183967205,-0.173278144370125,0.125861584374426,-1.37673576279351,0.168593957585248,0.434022690400915
"ENSG00000099204",852.738214777329,1.43267727152178,0.204554925642404,7.00387569266524,2.48977038436513e-12,2.32762793032159e-10
"ENSG00000099219",596.672301254984,0.352560668624195,0.143793201710687,2.45185908951072,0.0142120304004415,0.0838493184318996
"ENSG00000099246",1638.31021707607,0.0387434216025864,0.0970700327040839,0.399128552070184,0.689798485082755,0.887614550335314
"ENSG00000099250",6752.22963225513,-0.144520233994781,0.213017590303331,-0.678442722917805,0.49749102853754,0.768826696653167
"ENSG00000099251",20.3495460489672,-0.297301286108714,0.541504220189486,-0.549028567135969,0.58298584536256,0.825864804790569
"ENSG00000099256",377.801594917523,-0.439581688064879,0.146609779312244,-2.99831082296818,0.00271480640979987,0.0236569292729684
"ENSG00000099260",124.299099245156,-0.712605985313402,0.366337984204706,-1.94521457244031,0.0517491586843413,0.205382863803551
"ENSG00000099282",0.804331403399719,-2.15075383537039,2.23728850509062,-0.961321631285668,0.336390474848136,NA
"ENSG00000099284",396.872402888914,-0.283479499913949,0.26353203187266,-1.07569276455519,0.282064684422986,0.58350903504796
"ENSG00000099290",5022.20143780565,0.161617616765188,0.147278380505087,1.09736144715147,0.272483419481922,0.572675702707532
"ENSG00000099308",433.02054732531,0.340595829379019,0.145743697489592,2.33695065547067,0.0194417499800428,0.104696561760896
"ENSG00000099326",412.99688253459,-0.331227394595824,0.139535696766388,-2.37378249631968,0.017606918700309,0.0981077202782116
"ENSG00000099330",175.078470247332,0.391282829272301,0.181340399696097,2.15772563603058,0.0309491695581226,0.144445353762024
"ENSG00000099331",2723.17957952671,-0.0348067106861179,0.171591507408535,-0.202846348352475,0.839255130172686,0.953455775745655
"ENSG00000099337",903.309496314424,2.39562081448463,0.361465574247457,6.6275213607053,3.41370250834267e-11,2.57216539745521e-09
"ENSG00000099338",19.7309398624953,0.455586245340027,0.554412332126779,0.82174623279456,0.411221340382368,0.706813493752002
"ENSG00000099341",1825.22735555683,0.314746490092481,0.0940619282042402,3.34616242832126,0.000819383820347475,0.00881987772506219
"ENSG00000099364",319.879507670126,0.00095493993813688,0.229269443002806,0.0041651426619691,0.996676706585454,0.99878705228854
"ENSG00000099365",89.8519670138821,-0.930097928871896,0.261666993107974,-3.5545099434383,0.000378684192102623,0.0047753306323016
"ENSG00000099377",373.410903247262,0.178874789499379,0.247967296883997,0.721364436952585,0.470685321061111,0.749558672262265
"ENSG00000099381",561.939869954254,0.0399057631596986,0.117844033331055,0.338632020915244,0.734886957145017,0.908931234459885
"ENSG00000099385",553.894407185042,0.0783737913850204,0.102969322017228,0.761137296523209,0.446575065637728,0.733213876593843
"ENSG00000099399",0,NA,NA,NA,NA,NA
"ENSG00000099617",0.106073888419472,-0.5479727975451,3.5338115409304,-0.155065653954152,0.876769558794206,NA
"ENSG00000099622",2849.34693620224,-0.297996632791735,0.0973487906491628,-3.06112311005168,0.00220508407908458,0.02003359230818
"ENSG00000099624",576.099662716386,0.148323658386622,0.175858710920993,0.84342514288791,0.398990715061746,0.697692458100698
"ENSG00000099625",76.0263794944081,0.201919954417988,0.250302049902405,0.80670515681641,0.41983637239863,0.713270117063515
"ENSG00000099715",2.78655327541843,-1.90986439798488,1.1155725154922,-1.71200381101379,0.0868959661442093,NA
"ENSG00000099721",0,NA,NA,NA,NA,NA
"ENSG00000099725",269.140410287451,-0.738542703680601,1.25902557478358,-0.586598650950798,0.557473288932178,0.810369890849763
"ENSG00000099769",2.90199125881826,0.335677710407174,1.05827550066051,0.317193122393617,0.751097068224603,NA
"ENSG00000099783",2795.78193689601,0.193863139154144,0.177993711361409,1.08915723859767,0.276084552273619,0.576651571394836
